159,Ford,Focus ST,SPORT,2,1999,AUTO,6,170PS,NA,113550,NA,B,NA,4,EBD & BA,5,5
160,Ford,Focus ST,TITANIUM+,2,1999,AUTO,6,170PS,NA,126100,NA,B,NA,6,EBD & BA,5,5
161,Ford,Focus ST,TITANIUM,2,1999,AUTO,6,170PS,NA,113550,NA,B,NA,4,EBD & BA,5,5
162,Ford,S-Max,ECOBOOST,2,1999,AUTO,6,240PS,NA,193200,NA,MPV,1676,9,EBD & BA,7,5
163,Ford,Mondeo,ECOBOOST,2,1999,AUTO,6,132KW,NA,198000,NA,B,1562,7,EBD & BA,5,4
164,Ford,Ecosport,TITANIUM,1.5,NA,AUTO,6,NA,NA,100800,NA,SUV,NA,7,EBD & BA,5,5
165,Ford,Ecosport,TREND,1.5,NA,AUTO,6,NA,NA,90100,NA,SUV,NA,7,EBD & BA,5,5
166,Ford,Kuga,ECOBOOST,1.5,1499,AUTO,6,180PS,NA,164888,NA,SUV,1682,6,EBD & BA,5,5
167,Volkswagen,Polo Sedan,MPI,1.6,1598,AUTO,6,105PS,91888,91888,NA,B,1730,2,EBD & BA,5,4
168,Volkswagen,Polo,MPI,1.6,1598,AUTO,6,105PS,89888,89888,NA,B,1570,2,EBD & BA,5,5
169,Volkswagen,Golf,TSI,1.4,1395,AUTO,7,140PS,163888,163888,NA,C,1800,7,EBD & BA,5,5
170,Volkswagen,Golf GTI,TSI,2,1984,AUTO,6,220PS,217888,217888,NA,C,1840,7,EBD & BA,5,3
171,Volkswagen,Golf R,TSI,2,1984,AUTO,6,280PS,251888,251888,NA,C,1980,7,EBD & BA,5,5
172,Volkswagen,Jetta,TSI,1.4,1390,AUTO,7,160PS,134888,134888,NA,D,1920,6,EBD & BA,5,4
173,Volkswagen,Jetta,CLUB EDITION,1.4,1390,AUTO,7,160PS,122888,122888,NA,D,1920,6,EBD & BA,5,4
174,Volkswagen,Jetta,SPORTS EDITION,1.4,1390,AUTO,7,160PS,126888,126888,NA,D,1920,6,EBD & BA,5,4
175,Volkswagen,Cross Touran,TSI,1.4,1390,AUTO,7,140PS,169888,169888,NA,MPV,2160,6,EBD & BA,7,5
176,Volkswagen,Beetle,TSI DESIGN,1.2,1197,AUTO,7,105PS,135888,135888,NA,C,1780,4,EBD & BA,4,2
177,Volkswagen,Beetle,TSI SPORT,1.2,1197,AUTO,7,105PS,140888,140888,NA,C,1780,4,EBD & BA,4,2
178,Volkswagen,Beetle Club,TSI,1.2,1197,AUTO,7,105PS,152888,152888,NA,C,1780,4,EBD & BA,4,2
179,Volkswagen,Scirocco,TSI,1.4,1390,AUTO,7,160PS,193888,193888,NA,C,1730,6,EBD & BA,5,3
180,Volkswagen,Scirocco R,TSI,2,1984,AUTO,6,255PS,289888,289888,NA,C,1790,6,EBD & BA,5,3
181,Volkswagen,Tiguan,TSI,1.4,1390,AUTO,6,160PS,178888,178888,NA,SUV,2120,6,EBD & BA,5,5
182,Volkswagen,Passat,TSI,1.8,1798,AUTO,7,160PS,173888,173888,NA,D,2050,6,EBD & BA,5,4
183,Volkswagen,Volkswagen CC,TSI,1.8,1798,AUTO,7,160PS,233888,233888,NA,D,1980,6,EBD & BA,5,4
184,Volkswagen,Volkswagen CC,TSI SPORT,1.8,1798,AUTO,7,160PS,252888,252888,NA,D,1980,6,EBD & BA,5,4
185,BMW,1 series,118i SPORT,1.5,1499,AUTO,8,100KW,188360,188800,NA,B,1395,6,EBD & BA,5,5
186,BMW,2 series,120i M SPORT,2,1997,AUTO,8,130KW,219360,219800,NA,B,1395,6,EBD & BA,5,5
187,BMW,2 series,220i COUPE,2,1997,AUTO,8,135KW,257071.5,257800,NA,B,1440,6,EBD & BA,2,5
188,BMW,2 series,218i ACTIVE TOURER,1.5,1499,AUTO,6,100KW,218360,218800,NA,B,1435,6,EBD & BA,5,5
189,BMW,2 series,220i GRAN TOURER,2,1998,AUTO,8,141KW,279071,279800,NA,B,1440,6,EBD & BA,5,5
190,BMW,3 series,318i,1.6,1598,AUTO,8,100KW,208360,208800,NA,C,1480,6,EBD & BA,5,4
191,BMW,3 series,320i SPORT,1.6,1598,AUTO,8,135KW,238071,238800,NA,C,1495,6,EBD & BA,5,4
192,BMW,3 series,320d M SPORT,1.6,1598,AUTO,8,135KW,267072.5,267800,NA,C,1505,6,EBD & BA,5,4
193,BMW,3 series,320d GRAN TURISMO,1.6,1598,AUTO,8,135KW,296072.5,296800,NA,C,1650,6,EBD & BA,5,4
194,BMW,3 series,330i M SPORT,1.6,1598,AUTO,8,185KW,308071,308800,NA,C,1530,6,EBD & BA,5,4
195,BMW,M,M3,3,2979,AUTO,7,317KW,728372.5,730800,NA,C,1635,6,EBD & BA,5,4
196,BMW,4 series,420i COUPE,2,1997,AUTO,8,135kw,297071.5,297800,NA,C,1525,6,EBD & BA,4,2
197,BMW,4 series,428i coupe sport,2,1997,AUTO,8,180kw,356071.5,356800,NA,C,1545,6,EBD & BA,4,2
198,BMW,4 series,435i coupe m sport,2,1997,AUTO,8,225kw,515372.5,517800,NA,C,1600,6,EBD & BA,4,2
199,BMW,4 series,428i gran coupe,2,1997,AUTO,8,180kw,387071.5,387800,NA,C,1605,6,EBD & BA,4,4
200,BMW,4 series,428i convertible,2,1997,AUTO,8,180KW,421071.5,421800,NA,C,1775,6,EBD & BA,4,2
201,BMW,M,M4 COUPE,2,1997,AUTO,7,317KW,738372.5,740800,NA,C,1612,6,EBD & BA,4,2
202,BMW,5 series,520d sport,2,1995,AUTO,8,140KW,354072.5,354800,NA,C,1690,6,EBD & BA,5,4
203,BMW,5 series,520i,2,1997,AUTO,8,135KW,367071.5,367800,NA,C,1705,6,EBD & BA,5,4
